TEC_N_Aver_pred;B1_N_Aver_pred;B1_Reconciled;B1_Delta;B2_N_Aver_pred;B2_Reconciled;B2_Delta;B3_N_Aver_pred;B3_Reconciled;B3_Delta;B4_N_Aver_pred;B4_Reconciled;B4_Delta;Sum_Check;Total_Error_Before;Total_Error_After
338.50494384765625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;348.4014892578125;338.50494384765625;-9.89654541015625;338.50494384765625;9.89654541015625;0.0
337.0758056640625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;347.41436767578125;337.0758056640625;-10.33856201171875;337.0758056640625;10.33856201171875;0.0
336.066162109375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;346.71331787109375;336.066162109375;-10.64715576171875;336.066162109375;10.64715576171875;0.0
336.86834716796875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;347.2830505371094;336.86834716796875;-10.414703369140625;336.86834716796875;10.414703369140625;0.0
333.0871887207031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;344.6133117675781;333.0871887207031;-11.526123046875;333.0871887207031;11.526123046875;0.0
330.6810302734375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;342.9966735839844;330.6810302734375;-12.315643310546875;330.6810302734375;12.315643310546875;0.0
327.0243225097656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;340.42779541015625;327.0243225097656;-13.403472900390625;327.0243225097656;13.403472900390625;0.0
330.4111022949219;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;342.8375244140625;330.4111022949219;-12.426422119140625;330.4111022949219;12.426422119140625;0.0
329.78887939453125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;342.420166015625;329.78887939453125;-12.63128662109375;329.78887939453125;12.63128662109375;0.0
330.4022521972656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;342.7669372558594;330.4022521972656;-12.36468505859375;330.4022521972656;12.36468505859375;0.0
326.71417236328125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;340.2657470703125;326.71417236328125;-13.55157470703125;326.71417236328125;13.55157470703125;0.0
