TEC_N_Aver_pred;B1_N_Aver_pred;B1_Reconciled;B1_Delta;B2_N_Aver_pred;B2_Reconciled;B2_Delta;B3_N_Aver_pred;B3_Reconciled;B3_Delta;B4_N_Aver_pred;B4_Reconciled;B4_Delta;Sum_Check;Total_Error_Before;Total_Error_After
612.2698364257812;0.0;0.0;0.0;0.0;0.0;0.0;207.39772;214.4597452359826;7.062024899068547;390.74806629073004;397.8100911897986;7.062024899068547;612.2698364257812;-14.124049798137094;0.0
609.2467041015625;0.0;0.0;0.0;0.0;0.0;0.0;206.09744;213.53550444412542;7.438061817172297;388.2731378402648;395.7111996574371;7.438061817172297;609.2467041015625;-14.876123634344594;0.0
620.929931640625;0.0;0.0;0.0;0.0;0.0;0.0;211.14539;217.6109548646486;6.4655691224610905;396.8534076535154;403.31897677597647;6.4655691224610905;620.929931640625;-12.931138244922067;0.0
607.4901123046875;0.0;0.0;0.0;0.0;0.0;0.0;200.56604;207.82237675143227;7.256336712369773;392.4113988408855;399.6677355532553;7.256336712369773;607.4901123046875;-14.512673424739432;0.0
591.611572265625;0.0;0.0;0.0;0.0;0.0;0.0;193.87935;201.16537124042802;7.286022485545203;383.160179016489;390.446201025197;7.2860220087080165;591.611572265625;-14.572044494253191;0.0
589.1732177734375;0.0;0.0;0.0;0.0;0.0;0.0;192.886;200.77487883686655;7.888877249952486;380.5094616866184;388.3983389365709;7.888877249952486;589.1732177734375;-15.777754499905086;0.0
595.2944946289062;0.0;0.0;0.0;0.0;0.0;0.0;195.44398;202.13464913049302;6.690664145141454;386.4691813532717;393.1598454984132;6.690664145141454;595.2944946289062;-13.381328290282909;0.0
609.2548828125;0.0;0.0;0.0;0.0;0.0;0.0;201.31242;208.7040258480334;7.391602141978723;393.1592548224879;400.5508569644666;7.391602141978694;609.2548828125;-14.783204283957389;0.0
601.6436767578125;0.0;0.0;0.0;0.0;0.0;0.0;198.05722;204.06555757220826;6.008337113223888;391.5697820723804;397.5781191856043;6.008337113223888;601.6436767578125;-12.016674226447776;0.0
612.399658203125;0.0;0.0;0.0;0.0;0.0;0.0;202.56012;210.77002436928555;8.2099047403793;393.4197290934602;401.6296338338395;8.209904740379272;612.399658203125;-16.419809480758545;0.0
608.3939208984375;0.0;0.0;0.0;0.0;0.0;0.0;200.94287;208.17810126364702;7.235230169897022;392.98058946489346;400.2158196347905;7.235230169897022;608.3939208984375;-14.470460339794045;0.0
598.3386840820312;0.0;0.0;0.0;0.0;0.0;0.0;196.74976;202.9484894230502;6.198733563675205;389.1914610953059;395.3901946589811;6.198733563675205;598.3386840820312;-12.39746712735041;0.0
601.1282958984375;0.0;0.0;0.0;0.0;0.0;0.0;197.85704;203.76817415299524;5.911133747721806;391.4489879977204;397.3601217454422;5.911133747721806;601.1282958984375;-11.822267495443612;0.0
605.1672973632812;0.0;0.0;0.0;0.0;0.0;0.0;199.60175;206.5710999452784;6.969354339809655;391.62684307819325;398.5961974180029;6.969354339809627;605.1672973632812;-13.938708679619253;0.0
589.5580444335938;0.0;0.0;0.0;0.0;0.0;0.0;193.03542;201.04199919819467;8.006583548780611;380.5094616866184;388.516045235399;8.006583548780611;589.5580444335938;-16.013167097561336;0.0
585.541015625;0.0;0.0;0.0;0.0;0.0;0.0;191.4155;202.15418097323231;10.73868414706044;372.6481505047073;383.38683465176774;10.73868414706044;585.541015625;-21.47736829412088;0.0
593.3667602539062;0.0;0.0;0.0;0.0;0.0;0.0;194.6952;201.24943518731038;6.55422949883382;385.563095567762;392.1173250665958;6.55422949883382;593.3667602539062;-13.10845899766764;0.0
582.71826171875;0.0;0.0;0.0;0.0;0.0;0.0;190.24205;205.84388771788554;15.601837546987099;361.27253645387736;376.87437400086446;15.601837546987099;582.71826171875;-31.203675093974198;0.0
