TEC_N_Aver_pred;B1_N_Aver_pred;B1_Reconciled;B1_Delta;B2_N_Aver_pred;B2_Reconciled;B2_Delta;Sum_Check;Total_Error_Before;Total_Error_After
338.14129638671875;169.25563427004224;170.20888708131017;0.9532528112679302;166.97915649414062;167.93240930540856;0.9532528112679302;338.14129638671875;-1.9065056225358603;0.0
329.07354736328125;166.1868691781088;165.64609267010908;-0.5407765079997091;163.96823120117188;163.42745469317217;-0.5407765079997091;329.07354736328125;1.0815530159994182;0.0
329.4043884277344;166.1747056061242;165.73034291536678;-0.44436269075742985;164.118408203125;163.67404551236757;-0.44436269075742985;329.4043884277344;0.8887253815148597;0.0
328.3377380371094;166.09538775366582;165.43041482409853;-0.6649729295672842;163.57229614257812;162.90732321301084;-0.6649729295672842;328.3377380371094;1.3299458591345683;0.0
327.51708984375;165.3253335101078;164.74100537810077;-0.5843281320070446;163.36041259765625;162.7760844656492;-0.5843281320070446;327.51708984375;1.1686562640140892;0.0
327.311767578125;165.32865613261706;164.81579443593745;-0.5128616966796073;163.0088348388672;162.49597314218758;-0.5128616966796073;327.311767578125;1.0257233933592715;0.0
330.06658935546875;166.28147555406795;166.0123808434402;-0.2690947106277406;164.32330322265625;164.0542085120285;-0.2690947106277406;330.06658935546875;0.5381894212554243;0.0
331.8387451171875;167.51446992910755;167.3173240758819;-0.19714585322563494;164.71856689453125;164.52142104130562;-0.19714585322563494;331.8387451171875;0.3942917064513267;0.0
337.23052978515625;169.04675270255456;169.7897414025468;0.742988699992253;166.6977996826172;167.44078838260944;0.742988699992253;337.23052978515625;-1.485977399984506;0.0
334.6234436035156;168.19792000649278;168.53740604816826;0.33948604167548524;165.74655151367188;166.08603755534736;0.33948604167548524;334.6234436035156;-0.6789720833509705;0.0
